sample_id,label,x,y,Kribbella,Streptomyces,Occallatibacter,Bacillus,Rhodoplanes,Genus_001,Genus_002,Genus_003,Genus_004,Genus_005,Genus_006,Genus_007,Genus_008,Genus_009,Genus_010,Genus_011,Genus_012,Genus_013,Genus_014,Genus_015,Genus_016,Genus_017,Genus_018,Genus_019,Genus_020,Genus_021,Genus_022,Genus_023,Genus_024,Genus_025,Genus_026,Genus_027,Genus_028,Genus_029,Genus_030,Genus_031,Genus_032,Genus_033,Genus_034,Genus_035,Genus_036,Genus_037,Genus_038,Genus_039,Genus_040
S0154,Seca,277.0180717695247,309.559543213487,0.0396439458354547,0.003057323878509642,0.0013137960638594974,0.04014414633445041,0.037291351881213915,0.04521598766041575,0.0014567980397395498,0.031474694346083756,0.0251224319129397,0.013799011145845586,0.03659088558343987,0.02084648770332061,0.018916549271208897,0.02107473727332149,0.04163454910279874,0.01840183955767628,0.03974601860656421,0.015944953877786733,0.017497501598885155,0.016635151082117286,0.032619105512520334,0.008746885208429709,0.006674215055271125,0.021653867486014076,0.049084562429979516,0.02488400246121073,0.020974616781495474,0.015920023919204083,0.007362838221847994,0.0011935375625138878,0.04529040118525266,0.01620382939645437,0.01718056425190007,0.008168562716604101,0.004970996307549298,0.03228802211100964,0.009145714625921283,0.04745662819641425,0.0056132342345102315,0.0121517197328461,0.030989162174032612,0.021584209035597685,0.01787277594206519,0.026945885147670143,0.02921647954805367
S0155,Controle,54.287870567721775,81.37174305247879,0.13543604424931852,0.0038579366405741933,0.04507769822124319,0.002176081693306688,0.00827781459223584,0.0171281673600816,0.03035153817299548,0.020111667131830782,0.005069452011022862,0.043641320740010064,0.0552087977266847,0.034319278786313225,0.013665113313632191,0.00579901518603074,0.01671568934374084,0.011483038781022371,0.014413614372427616,0.018590652646682353,0.019790794890676793,0.0217445778337251,0.006117636633746172,0.0585528169025123,0.06140308407574711,0.015156822978581038,0.04620972994254261,0.01886810159213163,0.034305534539850475,0.01639882266273398,0.0009186203908976154,0.028291940148356398,0.006862511715730201,0.01614546743642276,0.0045739721007853704,0.016055819034230315,0.004920127698819347,0.012388466922122083,0.012478395419971169,0.01548127745105231,0.02509354169861788,0.02151978292039446,0.016827249785419954,0.011158944465193063,0.005860822935161332,0.014487158026901025,0.007065058828524261
S0156,Seca,336.1200465199058,386.468694067642,0.005874826735088501,0.02652663051037592,0.004303367045075132,0.0690104666067416,0.029586928943714785,0.049609275270824406,0.027020424567516677,0.0037550733429696542,0.046635674811456515,0.01978467616173133,0.008892794784265065,0.008595717626106003,0.003268515424980058,0.03061905368784707,0.003934377393428403,0.026062702379707262,0.0016903947466477872,0.01209916401169886,0.016070980357613895,0.014631316896767489,0.009577661729252143,0.012830646277390174,0.017524943808045916,0.01063658523600158,0.008969042523672572,0.021147292841122864,0.047992075370737255,0.009485354311607443,0.02628301313155573,0.018415912382294435,0.011003870697003391,0.009227130187815163,0.07317553697385995,0.007876515983416007,0.004370093378688761,0.0770373999819132,0.007487575367317514,0.019239823800810588,0.010284095673964426,0.02676585454693878,0.08401281686900748,0.0036674466226915272,0.02015538988022986,0.02403218546301764,0.030829375657089136
S0157,Controle,140.61689191950416,427.7457708952929,0.01700351185753685,0.008573836263749187,0.028350369624199435,0.02036639267935644,0.00974617039190482,0.028392300471792285,0.01583070582547706,0.07126952667863326,0.016665735596801963,0.026474917572401835,0.045278868483784096,0.009277627496343612,0.03864948838307787,0.0290512193389886,0.010678247773133392,0.013890535874462491,0.11592571775677159,0.041146343129524476,0.01941958774383927,0.004670529452992297,0.00161183581729096,0.007847774130109135,0.011006218037210596,0.014867533049349858,0.03574584589621262,0.009399800246378437,0.0054629705978191225,0.01583402847450621,0.013083976928717295,0.008186841157768304,0.016574651819630786,0.011273577915017235,0.039280166850634124,0.03800273174730445,0.013374911524174964,0.017896514912554964,0.008419207422224241,0.011599037080046408,0.05069497887124745,0.006686858534361366,0.0018915714326015608,0.012843375220507512,0.059040120807126006,0.011013527822228787,0.007700311310206479
S0158,Seca,329.7113173459509,127.13174187707865,0.02886423809404421,0.0489723450415061,0.010933947337044746,0.044773994422170955,0.016582264131173714,0.024427278471994586,0.002251406151927749,0.020246962004737048,0.011078406830090095,0.005053664586352107,0.02049709704360805,0.03316048132415925,0.020333891828302305,0.010608470809482337,0.016688667137563222,0.050723922013435056,0.005877242670444742,0.028983869994558705,0.02878218092324409,0.008264030235228542,0.026648294918920363,0.008108749713255604,0.011509091283100776,0.046785380231067396,0.025826344373417385,0.024293312441182106,0.0505931421038345,0.014133059042394784,0.00826670492672811,0.026380765334445097,0.016961198276682125,0.009802316989070196,0.015540159925788511,0.05077297930254751,0.002460701427302326,0.02334610769817984,0.006550968078754693,0.024277023299524816,0.012579463674529117,0.020490181004456248,0.047302826385284345,0.01340996680679138,0.016651565426638554,0.022243392333944133,0.03796194395109245
S0159,Seca,363.49730714344133,459.39684045134044,0.0003972616589605666,0.03747276304897084,0.018602248755150458,0.010316375785092756,0.015882923234165524,0.03810275224126196,0.03792823667680192,0.01064440790238585,0.02736153482817299,0.03963837219572894,0.049475334752955485,0.03947383401653522,0.01913130612982315,0.004681218483020939,0.015002302717907642,0.011167271569055965,0.011083710140890872,0.029009126219927725,0.03067369497714164,0.02345723008272071,0.0170073111796291,0.029350487715425387,0.008675806026374166,0.0228173903591037,0.00794714976977781,0.022977032865877593,0.002931096333971009,0.029957852062738346,0.010212599632300961,0.013303938933169295,0.013333819676014238,0.08192079155315538,0.011396184547095267,0.01875039250197474,0.000997518253528592,0.015946149466825526,0.031461318665567325,0.005822782010318233,0.04073580819679354,0.010845719429271004,0.0018670323746543523,0.05326089329123947,0.02157269922309409,0.011623465324258415,0.04578285519117136
S0160,Seca,384.3237459588285,227.2287151493289,0.027358987221520796,0.08659903979502036,0.07444526914321814,0.03786491109043671,0.028137923632474974,0.010936662036510454,0.009254023491700646,0.004501169060054647,0.02774792672091838,0.04826983214069566,0.006769895252104803,0.0487220985324195,0.0016235952459674645,0.03983594288490408,0.02158399825640513,0.008937178965678343,0.011372068444716643,0.009411460630522827,0.0047688008542479945,0.008489664465058316,0.014799031973724345,0.01454211793301945,0.01681140280789927,0.012606388162133123,0.023360456585741613,0.004384360275355735,0.011592474971289375,0.030701865627029097,0.0272956237198485,0.030414765622674513,0.02230677637285976,0.01074565891046326,0.00827239798234648,0.021532303851508408,0.04625354583958969,0.010360880022629398,0.05328645834370482,0.003090026777233959,0.013356811114089892,0.02029044940542175,0.03157533284384997,0.011429463788255502,0.013363292679753027,0.01399985403709814,0.016997812487904714
S0161,Controle,53.87047297794828,301.71222716666074,0.01058114414600098,0.002507967520722554,0.010326564715707637,0.006659244337275043,0.02643060989895912,0.0265908577076951,0.031090119732008037,0.016432053392242876,0.013612478338963969,0.02700911710071207,0.024726205852291645,0.02351726305873295,0.007325361997260696,0.03605449297800456,0.005983588160670145,0.03265643677168761,0.045229520668773004,0.027974510001744408,0.008756596366765011,0.02921121360892183,0.06432233104701895,0.04300331525705644,0.0684757710983826,0.008603151607080512,0.019643603363215262,0.004963396951066791,0.01674878162632954,0.02319538713341719,0.021126629172073877,0.034597385145353786,0.021605775131575584,0.021123692934303686,0.07978605450888138,0.0031134301160742305,0.001729482760214997,0.006011478089006475,0.002007216480943429,0.002323051703892424,0.00626788281477163,0.019942313144894686,0.016230071386837817,0.025637328357173007,0.02626239485310039,0.0233444327572288,0.027260296204967286
S0162,Seca,458.00592256880395,492.32476680882183,0.010506294859937228,0.08066683627036797,0.0037331467771902676,0.008045851682623154,0.004512906930019667,0.019496238979724443,0.01172897559780828,0.0031772202902886956,0.003190761216728672,0.02587385067271841,0.01777635044861714,0.01176871539775561,0.005166509821352619,0.00858062495147442,0.003002889801518126,0.02460935136368689,0.03142474159244359,0.03795022300508253,0.015926038325056027,0.0018002996120250999,0.07300876784606063,0.01294610176322345,0.07034259547394166,0.023859551759586536,0.024237811407863602,0.03147787759755577,0.015391726261365991,0.008526570245297498,0.033933766157664254,0.0016935517991324442,0.03690107263088249,0.023422899029658186,0.02106726872139448,0.031545188320502224,0.017274779005619367,0.006527829651209477,0.04599556779777402,0.026947902650451355,0.01609694266797861,0.020701004276281618,0.045023996439203164,0.05348316760501891,0.01245320471230831,0.0072208387342616535,0.010982189849345325
S0163,Controle,115.10699544744041,180.76803931959967,0.011363383149842999,0.009366519434053162,0.023439217832070473,0.0006462132450491084,0.011556496198939288,0.03075759733202956,0.015507446283393927,0.012965538213207901,0.027975515645854303,0.01715396555247219,0.010549623448808467,0.02874698640829835,0.01198774048440236,0.024081838188696934,0.004185359784157949,0.009052887867694604,0.011390044007762168,0.015245703215477913,0.03549970219970414,0.01934965348943672,0.019890389495031306,0.010659047369452059,0.014230615393417911,0.044209402260867156,0.015531045367874495,0.003696081836119623,0.01654785854352486,0.014329967419352956,0.00843207385889944,0.06328466002740911,0.0800699012369028,0.024903426542243062,0.010511759342244197,0.04284943514196303,0.03746873638951691,0.007691067325792126,0.023515847591193965,0.02563456503654846,0.023907748285145188,0.005846332797558661,0.12129929850571337,0.02787456763458178,0.01873965125877486,0.004496231633416141,0.0035588577251042175
S0164,Controle,18.70627808808989,406.57967291005644,0.009088149244510357,0.03765248219660076,0.007434059365706483,0.019413603853523913,0.0028860492784063066,0.029028242744754674,0.01401143179539492,0.006057167947929669,0.007436406890034901,0.023139691223160876,0.005755160502407532,0.02159932254415726,0.055507424206082366,0.04288297307626524,0.014566662827185087,0.05796052468719818,0.012914816206991463,0.034588736152118285,0.016346733803438037,0.038275963836100615,0.037310436949224264,0.04886634087420793,0.012268449637769251,0.0047244585485239875,0.004082312552726702,0.03396133968813207,0.032415260328360125,0.04159204987047537,0.06527960593715272,0.014963134211571654,0.002592022426496273,0.01328680577198828,0.032394793133369806,0.007977677684015968,0.0030189429722492244,0.006731551390309422,0.008901132661017119,0.04064462022985792,0.02357315888314933,0.0048352238735750105,0.06603407329815525,0.009396136669816441,0.012289845408443687,0.012453217973163394,0.0038618066442818186
S0165,Controle,277.4262346957417,159.1995589142298,0.0314246209286698,0.041004158775840745,0.026991922549819126,0.004595907882317054,0.02099358215132082,0.03048708363988455,0.034721783857468956,0.011627177801527121,0.013037094852772253,0.04539726197480717,0.0050268812250877535,0.003463116879534424,0.023756401315489555,0.02508905163357953,0.0026553080503610095,0.03739043262806436,0.0037128470618396406,0.013020920649711231,0.02356532603052515,0.05777267885311076,0.03906003314575858,0.01945795858002658,0.019356228849841364,0.012153864361309047,0.059149989349097716,0.025730617781324242,0.025726541310034524,0.025949516195855563,0.010742926883819968,0.002039135033702084,0.0003946737940204587,0.02169310679993722,0.0035739078516507533,0.022573585547906342,0.028194338360167603,0.004887139861101928,0.020190174103251666,0.02771811415855862,0.03457559847952218,0.011376637129597687,0.012593836356609994,0.043156604285269226,0.03151724663459434,0.01565670214091724,0.026797964264394025
S0166,Seca,185.46114193121937,399.6067611207455,0.0054972394385750375,0.007776718619104746,0.004741725173800576,0.04835653551166012,0.01118841836458366,0.00864981828522809,0.04143582885295071,0.03536584646173474,0.04622432921015748,0.011657777674828684,0.032335348792249835,0.0028302051325338933,0.03189049812557955,0.054509027015462584,0.006675589247323378,0.012546389480468868,0.0589241972603014,0.007755060643603618,0.009329898879707886,0.02208547936862614,0.023421298515721084,0.005707154987495719,0.017906506724417102,0.0361860875556942,0.008521659509559635,0.04167286519974745,0.012897145456281742,0.010158718026979317,0.06241661396532453,0.010518639175503369,0.012409413864583234,0.0488804273387616,0.022743236474915725,0.01829332857289426,0.023195915054573066,0.003313041715328312,0.021976840878645622,0.01084183924893276,0.009648592346488558,0.006756315690719704,0.034713846481213326,0.005663644950051544,0.014662626704135187,0.050015351750938374,0.027702958272613494
S0167,Seca,414.8948715662066,300.3669594313212,0.023971087813407597,0.026937601370931256,0.010432630537869931,0.03230686629139902,0.04491342604389823,0.0063232904839687675,0.02840087202772906,0.03841593024656947,0.011887115744005375,0.0072163887937058595,0.01084814416189343,0.03283268097277363,0.03649300441853893,0.024169478538973322,0.04368010489107614,0.017396474793781844,0.031022514998484064,0.03392430230559697,0.021585252897040212,0.014446458805324662,0.0043285079989008055,0.02055883091937743,0.008813919530712255,0.005341211592145815,0.023604118379410798,0.007367480100386691,0.03563269551153582,0.0258786660576938,0.014759055362354497,0.04130773735627468,0.03630395629402828,0.01899974086512581,0.02444512585888999,0.010745714317929601,0.019673171916740336,0.01010266816857161,0.022152472718181177,0.013110897388834003,0.011519023903773696,0.03344323373510754,0.030869043905500566,0.040188138453449894,0.025656192690150136,0.005292300140307561,0.012702470697649506
S0168,Seca,404.1257360321509,108.17784761270072,0.011402495484094088,0.047775762788768106,0.0003436436399654882,0.014234908109229406,0.01869541588901194,0.010395076296534743,0.017006962366827867,0.01881221046662493,0.02349158506160126,0.01930217450239528,0.05054221721343297,0.01686577368570995,0.006260486165344206,0.0069125084606651436,0.01919291841786026,0.034413790963413224,0.004794587750523161,0.01934602437611548,0.037469520442515634,0.027795675792225107,0.022286014766658556,0.010200498112918835,0.0019347813697377261,0.015474180489099572,0.017856644855151885,0.04987348154629467,0.06915759339037361,0.008753471751786101,0.011270393745814249,0.005734537121030003,0.025501570027002332,0.02034768619111167,0.040697384379813614,0.014844020989960712,0.018525004921800998,0.006443751841528734,0.051561855712933355,0.033380013059015445,0.015351099987571643,0.017024347514665073,0.05484316978392699,0.0033677263480445855,0.023835416049937642,0.047499165529765665,0.009182452641198182
S0169,Controle,158.56944641135766,207.01304689461818,0.03570590960881708,0.029296206932583935,0.005399436877848617,0.009226415798179509,0.028769365458830493,0.029062956157581487,0.015385179821313849,0.02591332599631487,0.05063055403675068,0.026413609907644135,0.031105343610068902,0.029796155189919887,0.04797897170978768,0.013746246889323605,0.022818073703712662,0.032193089790180124,0.0251974619046956,0.04019046073167645,0.01133739825019832,0.004001146408342515,0.023192782936972176,0.008291922914393225,0.052891403291862586,0.07511621641247074,0.011486591977373997,0.010236301610476842,0.005999283438507434,0.0012607005398967508,0.006697645618829227,0.03481122544453816,0.024255038390409524,0.014047341977003846,0.017474142651486457,0.007672922149086856,0.00960047088170999,0.01493720869310788,0.012026341080502271,0.008086866236314487,0.013022088174910434,0.022148718319108376,0.02425254119312246,0.0023754603607447876,0.0016339381200024046,0.06378256139152555,0.02053297741187302
S0170,Seca,476.4496975348725,158.81781718178084,0.0006486968295911982,0.028964687740730227,0.022273513472413877,0.02177114122511884,0.013265086409681347,0.005146563771719281,0.010007250366409762,0.023572273655311272,0.0117312260339999,0.022076331103411544,0.03537294769113899,0.001712932641229434,0.003043571816178035,0.017746821018211907,0.019833436854780763,0.019842142331069845,0.02697149732645992,0.033740467932341235,0.07126497276108812,0.00249405823681879,0.03581934781652,0.02195187868707286,0.0041853345423631845,0.014401418472779969,0.020718890160081275,0.05448464071084019,0.0031003423044258685,0.09110549444823032,0.032211172972622784,0.023262814510564056,0.014589887150668989,0.011470541468767106,0.044655314999963114,0.00055241710732045,0.0008439003978617528,0.05110940754852845,0.0058436681728420885,0.05307856137339578,0.016943290272065016,0.053182558181177335,0.01944722944831027,0.011964144164580475,0.003142483098056814,0.014466666101603624,0.005988976671654042
S0171,Seca,145.45891907005932,39.05419654018194,0.0070407409781002624,0.04018640071564801,0.006211892590128415,0.0355013344605167,0.017835979696107892,0.011063200593218971,0.05448841938302115,0.015527824473314356,0.01940001967702779,0.051264613679408697,0.03752881141777844,0.0009936792141636897,0.02113711443020645,0.010857128194863737,0.012738184481084153,0.0011365679317238244,0.010484031891860935,0.000938440614826263,0.06540927209495498,0.01859242639498822,0.024706777824374117,0.005404780816864504,0.002021457271832616,0.018294183424545255,0.009272071610889018,0.02023880155450555,0.010321417415122576,0.10104156132214615,0.035875199511645424,0.034813175153569104,0.016747733816451147,0.018205119472752638,0.06956732112309501,0.011580851236613534,0.01428685842532389,0.014934921588318061,0.04507250474428205,0.0075431746813931205,0.00701852314836882,0.01831687867759272,0.021679573936517434,0.027981598295288672,0.006784226650077741,0.017325440496715385,0.0026297648887725483
S0172,Controle,257.52856461585725,14.917385049848741,0.08778821101964818,0.003087619037083957,0.05818194064107744,0.03146414793796799,0.005630605473087556,0.011748165676068779,0.0025728111568233763,0.016090189631220508,0.049646506084593894,0.014743616011218947,0.013972039088855326,0.02359245659391497,0.008834620136543665,0.021012319625131313,0.007274933172999168,0.013930771904629517,0.02133152657223374,0.024624710474328595,0.020689934166284583,0.03108287211771195,0.03191650100599695,0.016447845980739763,0.021121344783615194,0.01645127370433428,0.02894256850070255,0.0013962384561094561,0.012058559868956055,0.014386798616109519,0.02037372647185918,0.008442196807101487,0.005452978474939925,0.03342008054858756,0.017763731761126486,0.02570961516208637,0.013338157935633263,0.04370746198669327,0.006438736983825659,0.004414900728456841,0.0412828221102749,0.01153549642440826,0.022166868138405578,0.014681863737174438,0.05518063014312803,0.0606943672070066,0.005375237941304815
S0173,Controle,127.98254528380137,173.23932770359048,0.014049859329680793,0.020586195862387746,0.015738949060648186,0.005741867783649865,0.047015022309724534,0.018230708139011648,0.012948126799427495,0.027623142723005423,0.01557338574707041,0.07122265344520073,0.010816350157661367,0.0059882979490303075,0.030541948916401124,0.01517592585851574,0.01064467634270016,0.025653272057681295,0.03290490658949744,0.05525158509675053,0.01144958883915269,0.011947066012871531,0.0030477312499638393,0.034908555104744436,0.03758879444014298,0.03573192321482252,0.030244910267914215,0.024023061136122577,0.023410844194043767,0.012683613160596144,0.032185496316511415,0.0020450380840508235,0.012739083091189901,0.03584478689714289,0.007841783358818324,0.022361377228696338,0.0263357589397909,0.009356474565756303,0.014467018051242767,0.017590326136767736,0.05974159031223564,0.02404136011678795,0.01869597912595854,0.002317080115857374,0.00791317824190391,0.01533554138300417,0.030445166245865518
S0174,Seca,468.0217850244817,9.51707390874329,0.02815636142165369,0.010296292334259707,0.003801810054324954,0.037732415702592885,0.00879462029254113,0.04010135756339752,0.11874219233827574,0.0009354093236056618,0.03582331098515134,0.0215867471026664,0.005132078460662537,0.019731720421554518,0.027878912833628897,0.007750677253681572,0.01338443997736765,0.002300869776212088,0.007277402800117443,0.014699635431554059,0.03419281325433088,0.013129738241963425,0.010394069048994257,0.019386297458020636,0.01470428509104611,0.01591278709759444,0.030034546925912186,0.008477839023942307,0.006714717807655348,0.02209527411935064,0.028975437354946457,0.02044544194645835,0.014206436982982627,0.011809219241303192,0.022300954184567488,0.007915282925515731,0.047604150687166474,0.042016516084980145,0.08476729633961419,0.008619133678972683,0.012729764981345667,0.0315567887553828,0.007703829639624575,0.018681386920595823,0.02581844214883469,0.007767505594945947,0.02791379039070516
S0175,Controle,82.30390879100908,82.74387879088752,0.030829350672839106,0.023347940598423263,0.04523573232741332,0.0151067700365341,0.056757030467156945,0.04241400220078698,0.030916802971514043,0.024942845769748735,0.016590857844347877,0.011966618716285678,0.0006898376896418888,0.04278998779435939,0.026933081389391492,0.02373479728254193,0.011920707174079793,0.034302142840518315,0.01205124230121739,0.026071706207083052,0.006864953680017808,0.008679660664859286,0.0009228022215568764,0.004293162425814827,0.0022978211988059763,0.017438759546964937,0.00977796946934589,0.01155748753091658,0.005468574353706062,0.018866266759765275,0.0299590700137242,0.03196081650331909,0.058456778153406476,0.02364582834037706,0.006594440991142349,0.014301653888641411,0.011236978947293103,0.00475350435886413,0.04810955614272227,0.04471617803542693,0.013380255466987156,0.004005622205655715,0.043555113662082395,0.014196355586674047,0.02294998619949856,0.03347698224147876,0.03193196712706955
S0176,Controle,22.455309696164495,362.5916604254344,0.04976893427510371,0.0011258542951512972,0.01976119669227775,0.004659139503539731,0.008962981027055393,0.012673236264997128,0.013472562009253992,0.02239584289859338,0.01345825685124756,0.011701489282230524,0.08256952531183284,0.02994359782129539,0.04289966183015589,0.003520322415209416,0.0560651641549799,0.010431538081049439,0.024479554440709515,0.0165523362405805,0.001710309421265155,0.012564980472130068,0.02786936956145621,0.03431206151555175,0.011660523548687265,0.007246723108060172,0.060129221465036915,0.014436155152465775,0.03463514960293477,0.023885649191665914,0.022269079150312565,0.02720309946783476,0.006854266173788712,0.005988024928819189,0.00967410041068449,0.024516354464169096,0.014398138458540129,0.007013956364528492,0.027349574283686177,0.029456620216011396,0.03668146389345092,0.037883858948485026,0.015640654605079556,0.011075298548445436,0.010327112711410005,0.052778631862141066,0.007998429078095526
S0177,Seca,217.54853000151897,354.04561784179396,0.006599147716399671,0.08085974057367541,0.00039780307070123806,0.01914741725275738,0.012433264595890696,0.058211062637868106,0.031904623787600866,0.01548681011167528,0.013001928487638419,0.0500192252081505,0.03557992474887825,0.026561128055717347,0.012702736091218489,0.022232899049210508,0.013816372755261642,0.0932839901158799,0.0032886948118739973,0.009648840253985934,0.0033028323536993943,0.007281458015732132,0.025527695992464267,0.061244332455721716,0.005955531873429631,0.04066967327686497,0.004946086202107559,0.006214033546254619,0.01415358689139793,0.016134405747359318,0.02148946501162975,0.015012834215761424,0.00865216682346291,0.04659050154155388,0.008155242741990233,0.007656635045616227,0.0031957167142497673,0.004456418875112758,0.02599498544851273,0.05062317646812477,0.007077103436534512,0.021825706263125202,0.006808824627704825,0.0017657730857050856,0.007391003836645635,0.013073405656199825,0.059625794528655296
S0178,Seca,496.1877820279185,369.29019322869135,0.00020538828784815336,0.00865829775401282,0.002630272994084248,0.021735509038670987,0.0078049784317817325,0.008656929844203411,0.051965375563645784,0.029871316349678895,0.028458380163761628,0.011345471663813224,0.005420873658246692,0.013504135536433651,0.005986126731628635,0.022613236263123757,0.01579406469442069,0.045116584895860345,0.009407006664728242,0.006925054876259887,0.015251709325585849,0.0047445827316036585,0.0790799599961747,0.016241596414718628,0.01995168348009809,0.03274297932751324,0.11187345018000028,0.015110412253607545,0.04924346174341693,0.020782874736254543,0.013125804900297423,0.01123092358950344,0.01729432178092441,0.04591582110926681,0.024455628899764836,0.001520542266974978,0.03127941380138113,0.014334071855417243,0.009138830876844264,0.053316971015266355,0.053805215405871507,0.027423857107947338,0.011984216080091398,0.008207886351130353,0.007281117106847071,0.0020817930839281676,0.0064818711673669035
S0179,Seca,445.838633127457,158.5765855649894,0.036108817827295255,0.003928775291934929,0.026817393642939072,0.010203247411807198,0.01264487782324962,0.007299028321182822,0.019891243958908678,0.0695858102005459,0.03241389829996676,0.004725991037965857,0.029081671733835225,0.06689600269833856,0.01583915154174285,0.02627904437366779,0.013910648987626537,0.014547037974169815,0.02756997409593244,0.008187476289187324,0.016678184375890172,0.022597044775437718,0.012092485292965636,0.03662981377495987,0.003596934186392478,0.012440317335684566,0.004343286377819524,0.027271492799515087,0.012544769938689559,0.015450001827654956,0.07846338208308569,0.015753822722492768,0.022006023837658414,0.04167334860863219,0.010360263143545753,0.0045589674370389195,0.0330402273335413,0.013985432235363617,0.06904264497922731,0.014340839460305751,0.03596602130467555,0.009841780962120038,0.00964217234453193,0.0023158563300105907,0.030887824534763315,0.011870680306230383,0.00667629018147025
S0180,Seca,374.3040097284746,445.0097285588477,0.003087131621629762,0.03165422725852525,0.0011819494070118527,0.03290805516556383,0.05700374388025592,0.012738332767732879,0.003609261874895505,0.016231564416861705,0.04104588287585418,0.04121560171794271,0.014175527164205108,0.008729704198503588,0.008974248772651374,0.011979830095628599,0.0180003140560163,0.03240675696382184,0.032956887186062045,0.01637048573248318,0.04018386439402672,0.0038539861150557876,0.042061607237118624,0.006736402312951807,0.01851400685699874,0.021558741653700406,0.019344754337471765,0.026698842633126652,0.008161290605874671,0.022111019265990493,0.028562622832756825,0.0817392575173807,0.008912806342955173,0.051963626606066564,0.009774295199648472,0.0271053744281326,0.015659731748438238,0.013262390810758876,0.02109997687888069,0.01597024001044767,0.00922996839002406,0.017352993818844028,0.009554356800375977,0.008250580460518011,0.021306070141090504,0.059554735339522095,0.007206952106198443
S0181,Seca,445.39624543926243,296.91527401422377,0.012879457071238222,0.030211092390748533,0.04629734179981588,0.03451299741621153,0.010784533507177436,0.027165493559640295,0.006849099853979768,0.048231873712911176,0.03949941241799913,0.011013879962490748,0.0055843342586654335,0.0072095107884572966,0.032175274992514324,0.006139241074623132,0.045777202364248176,0.027486775555102008,0.010844345939431364,0.060791084652505545,0.005694793179501351,0.013079766424654072,0.018870677475715875,0.012873694492649763,0.04361655649666943,0.012466594489160154,0.02048591340454283,0.03266036609234004,0.012336031160042579,0.0066947312364027504,0.042542079484858,0.007368039341429353,0.009649929789802433,0.013765500058917541,0.0116080837566598,0.003463337778476662,0.003785076071203993,0.010386740693584291,0.06992167330735129,0.009514554962994312,0.052517392265729226,0.010315849598828647,0.03313754647109713,0.02305259157905887,0.017013306105649585,0.006631137351182038,0.03309508561373818
S0182,Seca,446.7233198489316,63.013170873313264,0.00911824257285206,0.013957377752045018,0.0007064935104497841,0.0036869545526090476,0.03571356720712504,0.0391063360770327,0.023778896855862774,0.016499584879657782,0.02252951530335018,0.04858409251032329,0.04355882665786604,0.024659040628548592,0.024212562994196562,0.006414731184061885,0.011906389185119078,0.07365315399398205,0.031890665085036005,0.02658306346618637,0.011901847459258909,0.01004390026225527,0.026561676618182505,0.03454672128729722,0.03725898025568719,0.03449602891190772,0.0035366011282696283,0.03930268275272727,0.014826774950403656,0.0305181878818028,0.012970742262526746,0.04310680211883092,0.008580303692945582,0.0176771198841534,0.018811624643186284,0.014066559170543863,0.0029484302085631417,0.007406332702472922,0.005996459058915887,0.014660169433990403,0.04025190839548211,0.011805041789480938,0.005191618259306137,0.06650505652362272,0.009920622672778098,0.007855460349862937,0.01269285290924137
S0183,Controle,259.4291801932245,71.85933072776707,0.035280102574213615,0.0011361417951628375,0.015014329085106859,0.021161664264124486,0.022182066901931682,0.004658620508731526,0.006722923605174675,0.04829660046889226,0.013706828568346645,0.09671085816706144,0.023872795651946364,0.022956226642636905,0.006144013157511806,0.008251068456646313,0.010062513053041816,0.0152130237134207,0.009932475563217868,0.03418928472298774,0.03531358817355772,0.03816145602409731,0.0032398379789102287,0.012778016715134186,0.0018926970305445869,0.09130118288393871,0.01490403261501567,0.024335631310462826,0.012641278390219517,0.025666323071398066,0.03767532129231046,0.008836623342650389,0.023866789874859882,0.05012793252153122,0.022075059491395908,0.011800889888298192,0.014788462516613636,0.02040751057781459,0.045566611491131274,0.009850229584212096,0.010862712088946696,0.034691564637465165,0.011403062776286785,0.004370366910262711,0.010231063397937187,0.02529984784159266,0.0024203706732566525
S0184,Seca,157.9645259153965,346.54771346485074,0.006646102535809558,0.04876952145172085,0.0005387787866914996,0.04032122229043558,0.05788563851628573,0.028142963481885365,0.021464036515248277,0.06296489120020105,0.0033036439861310525,0.0174166728530847,0.05731018620066735,0.0023276843497058745,0.0033245958134745413,0.005748157533363214,0.005940332455804485,0.007826752060825006,0.008208131097219086,0.00862551506190901,0.009517520013610324,0.006684314789231932,0.021492984487156037,0.0113841940757305,0.015190067853471463,0.00632505060542018,0.030616514218964476,0.002139920177243897,0.009784123802113397,0.036497402149793155,0.01343741596161452,0.03138969670736325,0.03895435010348092,0.014648904659694886,0.03703871178592019,0.02003763013741502,0.0047781227633503336,0.05068368835964711,0.08672379555276065,0.051110718149828496,0.020993043233283583,0.02754633303915878,0.009896779329666832,0.007741906735508305,0.0046289782102411385,0.030660479094456843,0.013332527813411484
