sample_id,x,y,p_drought,classe_prevista,dose_bioinsumo_l_ha,composicao_inoculante
S0256,373.0071401217232,304.3705644491234,0.7931127369266237,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0257,408.2843817119552,290.4946868740254,0.14847531116383528,Controle,0.0,Nenhuma (dose zero)
S0258,52.639039927062484,204.56998881239858,0.1827560388987591,Controle,0.0,Nenhuma (dose zero)
S0259,33.27942847758908,300.8873779338542,0.24267378481331947,Controle,0.0,Nenhuma (dose zero)
S0260,297.2168318782259,467.6906847832474,0.09844358471124666,Controle,0.0,Nenhuma (dose zero)
S0261,73.08662209634915,233.82012831329823,0.26857746538718447,Controle,0.0,Nenhuma (dose zero)
S0262,412.33209522817066,98.37109037531566,0.9535091015034928,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0263,155.1673369620372,188.60299144150196,0.05202431467674371,Controle,0.0,Nenhuma (dose zero)
S0264,71.93596648557133,197.05349129655932,0.08794045585907911,Controle,0.0,Nenhuma (dose zero)
S0265,460.4852362437251,65.55434651310993,0.6477574059256616,Seca,29.77574059256616,Kribbella + Occallatibacter + Genus_004
S0266,82.76586136763908,81.43575027727745,0.10383030839326796,Controle,0.0,Nenhuma (dose zero)
S0267,142.36004116896777,342.2810366968386,0.9134098921974503,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0268,76.80669759602932,169.73887710445135,0.13532556599358678,Controle,0.0,Nenhuma (dose zero)
S0269,57.74503183267748,477.4491959279038,0.4450047172147964,Seca,9.500471721479641,Kribbella + Occallatibacter + Genus_004
S0270,10.574008168220017,121.79837267930371,0.8421357062474469,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0271,27.697704582130058,49.46225255241116,0.17855985385843723,Controle,0.0,Nenhuma (dose zero)
S0272,87.32073546792634,376.75228150012896,0.8841752753092718,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0273,26.690966313587694,440.518025958935,0.16537743617893455,Controle,0.0,Nenhuma (dose zero)
S0274,295.5719080554856,139.05667843574392,0.8561931263383555,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0275,340.3572633997532,101.04405082273898,0.7517747940435363,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0276,196.81522841601412,92.88306743554358,0.15220481454815138,Controle,0.0,Nenhuma (dose zero)
S0277,158.9955484760247,261.0061506832562,0.8142326357074225,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0278,252.26311851111504,234.20832062338548,0.10470216089294093,Controle,0.0,Nenhuma (dose zero)
S0279,437.50247111730425,129.7199199272671,0.4263791601643401,Seca,7.63791601643401,Kribbella + Occallatibacter + Genus_004
S0280,425.565813411103,22.586558494713195,0.7142377567480355,Seca,36.42377567480355,Kribbella + Occallatibacter + Genus_004
S0281,21.737531006395972,240.74567016314035,0.40214164235966865,Seca,5.214164235966868,Kribbella + Occallatibacter + Genus_004
S0282,90.74920479826204,479.6661738178042,0.07077482064990068,Controle,0.0,Nenhuma (dose zero)
S0283,118.37243555219801,326.2596003763316,0.17151048284525558,Controle,0.0,Nenhuma (dose zero)
S0284,124.69378791610592,247.7532783143092,0.061423967226149886,Controle,0.0,Nenhuma (dose zero)
S0285,285.6163258713864,55.34603701480806,0.13230238301335023,Controle,0.0,Nenhuma (dose zero)
S0286,208.13121285159613,126.21814527479364,0.10050610761940301,Controle,0.0,Nenhuma (dose zero)
S0287,24.627059963796995,147.38697478727136,0.3412588001391649,Controle,0.0,Nenhuma (dose zero)
S0288,186.80706922978578,382.40177630361717,0.10083151726526791,Controle,0.0,Nenhuma (dose zero)
S0289,261.8764743588186,438.35539863230963,0.7688941901621962,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0290,50.83595145185799,450.82092678321925,0.1026880819101738,Controle,0.0,Nenhuma (dose zero)
S0291,416.72927689427985,492.28430412537705,0.7560383007977687,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0292,25.98093323255213,491.18334155226626,0.2830862559807101,Controle,0.0,Nenhuma (dose zero)
S0293,462.42093450903104,476.4995663839907,0.8496444409979524,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0294,49.55657078993775,35.91107025144219,0.1378225128156097,Controle,0.0,Nenhuma (dose zero)
S0295,421.78747579887636,68.89676796390259,0.778095058137134,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0296,451.32657196380853,152.23326323801643,0.9201188312592162,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0297,489.7853402932964,276.44912703223076,0.21119014666838734,Controle,0.0,Nenhuma (dose zero)
S0298,401.0129401367968,48.48894435273965,0.8022679128312705,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0299,389.73877038566445,422.89847890107126,0.8503391576984036,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0300,321.2416379977738,308.37808953865454,0.7499440213389991,Seca,39.99440213389991,Kribbella + Occallatibacter + Genus_004
S0301,389.4981772890645,271.1822011511025,0.9364832825201596,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0302,67.27610420657354,82.65566168364558,0.21612745108965664,Controle,0.0,Nenhuma (dose zero)
S0303,268.03401797381866,126.62773720009868,0.6715155172512262,Seca,32.151551725122616,Kribbella + Occallatibacter + Genus_004
S0304,257.11143509520724,80.15601249112902,0.32649867519849285,Controle,0.0,Nenhuma (dose zero)
S0305,428.7860720612788,425.9665788973993,0.33017765951304007,Controle,0.0,Nenhuma (dose zero)
S0306,231.39968279675793,292.1139300306091,0.8979875511426596,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0307,192.54474805017674,367.5647137598167,0.3413426103201125,Controle,0.0,Nenhuma (dose zero)
S0308,319.7816356185551,148.01643145501288,0.9326758976608605,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0309,133.23165875042304,185.62631854413857,0.07168547008865139,Controle,0.0,Nenhuma (dose zero)
S0310,69.88420547697844,202.4274822132669,0.133409894140858,Controle,0.0,Nenhuma (dose zero)
S0311,238.9386370118729,380.0074858720174,0.38047156874792876,Seca,3.047156874792878,Kribbella + Occallatibacter + Genus_004
S0312,208.4446842974425,386.17649383728406,0.07415049287689912,Controle,0.0,Nenhuma (dose zero)
S0313,116.28497026443685,103.40676375701585,0.30514863047451507,Controle,0.0,Nenhuma (dose zero)
S0314,183.755905057564,470.7694283690495,0.08525804149743728,Controle,0.0,Nenhuma (dose zero)
S0315,183.1962249131237,60.327668721843196,0.11248629038346451,Controle,0.0,Nenhuma (dose zero)
S0316,163.74778220627272,448.06104121181517,0.8007281830129414,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0317,189.73203986346448,50.19782282490465,0.7606683664177523,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0318,342.8716727279727,132.26990557565554,0.8337585044657492,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0319,148.43823728564266,423.2392680339785,0.26891282974321756,Controle,0.0,Nenhuma (dose zero)
S0320,474.4289633576702,89.74603617304372,0.7274831126956043,Seca,37.74831126956043,Kribbella + Occallatibacter + Genus_004
S0321,458.17400976908897,206.7839656549849,0.8447676960245216,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0322,240.4552141500393,224.92964997206312,0.872854298799185,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0323,164.18060250234439,122.62948651160482,0.953167409777611,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0324,267.7173949150016,355.1226006679933,0.20383860963263117,Controle,0.0,Nenhuma (dose zero)
S0325,424.2802443868123,425.6673247011019,0.5402207383134765,Seca,19.02207383134765,Kribbella + Occallatibacter + Genus_004
S0326,326.293670280051,437.2875699277859,0.07203882500054867,Controle,0.0,Nenhuma (dose zero)
S0327,402.1959139735387,169.66107286828048,0.9397777731457319,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0328,266.3611380328701,265.4251971439072,0.1826584681773572,Controle,0.0,Nenhuma (dose zero)
S0329,316.4588146338104,124.20320193282575,0.10564232480893539,Controle,0.0,Nenhuma (dose zero)
S0330,144.07780709123085,122.39825077507271,0.6228281511805553,Seca,27.282815118055534,Kribbella + Occallatibacter + Genus_004
S0331,367.4465811551454,80.62703142596206,0.8142863859375088,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0332,101.20229656285917,470.0095054037574,0.9159740177566398,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0333,347.3990644092491,443.99441430278995,0.8461776603051194,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0334,430.35953416294706,388.67935666384614,0.8524906097168169,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0335,66.05141865077196,258.8307606438645,0.7503917741811482,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0336,307.1898702709599,245.30395775593595,0.7890195104639437,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0337,47.5478741149673,264.872833091249,0.0990206871884334,Controle,0.0,Nenhuma (dose zero)
S0338,362.85781413571345,268.2840067885446,0.07531031105470463,Controle,0.0,Nenhuma (dose zero)
S0339,42.24660941176012,217.28154234884516,0.1888667522036116,Controle,0.0,Nenhuma (dose zero)
S0340,467.969911350313,65.87741644603373,0.8564299477114595,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0341,68.70396501890109,62.83192643426799,0.18979120397345983,Controle,0.0,Nenhuma (dose zero)
S0342,479.4401229545402,476.12485792284167,0.7737185723648872,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0343,400.44208804254833,241.01537979317527,0.8633808624953823,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0344,296.84100223317705,476.60276245259445,0.8704447831550004,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0345,391.31205231477344,81.78843885505499,0.7758844841664586,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0346,397.55741949154293,277.2082760199668,0.8832916893416,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0347,473.01353140866513,103.85862667576961,0.8024689802551047,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0348,126.6916769195936,126.59230306330078,0.9135336735269675,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0349,295.03794767915457,15.027289380589393,0.8342678782794674,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0350,47.52459878220061,59.47665537010566,0.10896207044209028,Controle,0.0,Nenhuma (dose zero)
S0351,308.08285001206065,458.4242038145979,0.8666158352768564,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0352,85.6456520463944,160.76649574116587,0.13617646248403836,Controle,0.0,Nenhuma (dose zero)
S0353,282.47530573622095,304.0646059572958,0.11734591085533479,Controle,0.0,Nenhuma (dose zero)
S0354,286.21525701692485,232.5070659946365,0.349419792920162,Controle,0.0,Nenhuma (dose zero)
S0355,232.99257649061366,200.22562262263915,0.0560126719583645,Controle,0.0,Nenhuma (dose zero)
S0356,261.3158877565614,265.9430456730341,0.15520673148224703,Controle,0.0,Nenhuma (dose zero)
S0357,381.961695003294,93.61947230767076,0.17079984185807479,Controle,0.0,Nenhuma (dose zero)
S0358,399.6223582560333,494.3019492597883,0.9172252968888286,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0359,246.07660778771455,409.15393435193147,0.9544751584084756,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0360,299.7967207613061,370.80731636575763,0.07734416269475798,Controle,0.0,Nenhuma (dose zero)
S0361,465.6181178450509,234.37964850697622,0.818072289650203,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0362,59.866794250561405,76.43856106316798,0.1505901709666841,Controle,0.0,Nenhuma (dose zero)
S0363,58.551782950055255,460.33292913678395,0.07197208969379001,Controle,0.0,Nenhuma (dose zero)
S0364,43.854505955384205,170.69353369086383,0.17419885169287394,Controle,0.0,Nenhuma (dose zero)
S0365,328.9316425202639,25.053344848466885,0.10275686946683331,Controle,0.0,Nenhuma (dose zero)
S0366,209.30415039518974,171.20183840531433,0.1210285514129104,Controle,0.0,Nenhuma (dose zero)
S0367,387.1607080709216,397.2285152479422,0.8812588450298264,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0368,335.6157066542963,311.3543724941041,0.7699707955567229,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0369,166.8188791641191,375.4192923724298,0.07101867861855263,Controle,0.0,Nenhuma (dose zero)
S0370,449.18327368076785,396.81769193118873,0.7957962158758893,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0371,381.26607353532614,105.97730554027129,0.837206668898635,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0372,135.26747045508785,461.8916580465901,0.1560064454377722,Controle,0.0,Nenhuma (dose zero)
S0373,182.096008886027,218.9948014601863,0.9141672722446892,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0374,157.21999010213145,319.50682463208227,0.08223889947029134,Controle,0.0,Nenhuma (dose zero)
S0375,78.80582431249982,1.1543862933710014,0.0599154574206649,Controle,0.0,Nenhuma (dose zero)
S0376,73.89168627109582,496.684249205589,0.11674881182724961,Controle,0.0,Nenhuma (dose zero)
S0377,468.063731687872,140.44819298207756,0.05678976310330382,Controle,0.0,Nenhuma (dose zero)
S0378,218.95201859937663,31.031553270077616,0.8127631869635841,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0379,191.65991138870493,229.13102076825697,0.19684251070213424,Controle,0.0,Nenhuma (dose zero)
S0380,364.84285433868894,64.51502859102088,0.15402267340000955,Controle,0.0,Nenhuma (dose zero)
S0381,276.49653262644995,76.16335507878786,0.08891378173610315,Controle,0.0,Nenhuma (dose zero)
S0382,468.06999341923114,316.1414065151051,0.25259570026280564,Controle,0.0,Nenhuma (dose zero)
S0383,390.1507469546961,196.46369578511664,0.5317627315816702,Seca,18.17627315816702,Kribbella + Occallatibacter + Genus_004
S0384,239.6847820622702,460.9262250774975,0.18883269581200804,Controle,0.0,Nenhuma (dose zero)
S0385,188.17973674041312,159.57824730403502,0.10671422043447587,Controle,0.0,Nenhuma (dose zero)
S0386,493.315772462161,363.09006419195055,0.589697078211898,Seca,23.9697078211898,Kribbella + Occallatibacter + Genus_004
S0387,358.88011800182176,230.5497150774538,0.9059844510348684,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0388,475.59733000192057,329.9756505646394,0.29598993643212146,Controle,0.0,Nenhuma (dose zero)
S0389,59.23928860852068,299.8476783579952,0.8565747566650345,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0390,425.2668395953913,236.3919863794991,0.31441860318940956,Controle,0.0,Nenhuma (dose zero)
S0391,318.5369419956038,475.0305473122186,0.9347839335896576,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0392,60.960839167556294,171.35682137747793,0.8967908752923414,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0393,294.12899998461035,88.61775062463629,0.9336882910152995,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0394,343.0481825527244,339.0470304399141,0.0803375383512635,Controle,0.0,Nenhuma (dose zero)
S0395,6.151342944301419,423.0037806539544,0.0635488219569359,Controle,0.0,Nenhuma (dose zero)
S0396,227.1589809208733,20.12686996996188,0.9420350045310755,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0397,412.69975559816055,224.8163442113403,0.9351936533557201,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0398,147.67951267204492,446.2438448436631,0.5923762904512768,Seca,24.237629045127683,Kribbella + Occallatibacter + Genus_004
S0399,229.27404089927555,374.80930946143377,0.07278870642030393,Controle,0.0,Nenhuma (dose zero)
S0400,221.1570635339466,495.9038582488141,0.6616078487064427,Seca,31.160784870644274,Kribbella + Occallatibacter + Genus_004
S0401,150.96369572124578,265.7069057986219,0.23473979038882894,Controle,0.0,Nenhuma (dose zero)
S0402,459.2209477577771,329.99785940057563,0.8758606254957833,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0403,390.64701771575795,151.24014056896408,0.36928505252511157,Seca,1.928505252511159,Kribbella + Occallatibacter + Genus_004
S0404,55.29420549805525,473.76779983299616,0.19319265245885084,Controle,0.0,Nenhuma (dose zero)
S0405,498.5173289187865,183.16774427826815,0.8846778136673827,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0406,439.6000121538726,369.2553563433143,0.647349793320742,Seca,29.734979332074207,Kribbella + Occallatibacter + Genus_004
S0407,141.95421893201947,201.57010205954094,0.7590246073326209,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0408,418.4482898304691,280.9094650314997,0.2263459167812595,Controle,0.0,Nenhuma (dose zero)
S0409,53.209765935691436,359.8912675107731,0.18782088109439418,Controle,0.0,Nenhuma (dose zero)
S0410,499.5523652371193,254.46707587567712,0.8273395009837938,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0411,332.84236805326844,453.5431634547543,0.8314745755024276,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0412,325.0625077793985,209.65049396390512,0.9033874425925684,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0413,45.220363492066376,323.5358990716626,0.3029854506556825,Controle,0.0,Nenhuma (dose zero)
S0414,448.51669944831264,171.18121665002707,0.903780836792619,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0415,14.499751602234712,204.07833411550652,0.0893410448270899,Controle,0.0,Nenhuma (dose zero)
S0416,120.41402902057352,220.0250541167762,0.9151357572070534,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0417,71.5109375833175,62.903509156142626,0.45703001659668174,Seca,10.703001659668177,Kribbella + Occallatibacter + Genus_004
S0418,388.38397034610927,45.86183952950334,0.901215311741715,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0419,99.10211360644894,333.744961573379,0.1764105565358943,Controle,0.0,Nenhuma (dose zero)
S0420,455.31911356544265,327.75886917152616,0.8377636939660491,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0421,328.1345196637451,331.4548571050476,0.19058987458881443,Controle,0.0,Nenhuma (dose zero)
S0422,18.081355247348107,9.883222671345838,0.07584030112130068,Controle,0.0,Nenhuma (dose zero)
S0423,2.7149170643502307,163.27342133588996,0.2571839008604314,Controle,0.0,Nenhuma (dose zero)
S0424,25.828958507199463,98.90492362959846,0.27006838777316444,Controle,0.0,Nenhuma (dose zero)
S0425,302.9625888238638,389.0757112720062,0.8906316192713656,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0426,400.74090542970765,430.31520069806504,0.8365430685660347,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0427,119.27641031369424,123.34018861307366,0.09122109733607678,Controle,0.0,Nenhuma (dose zero)
S0428,424.70442146153647,333.9245794239932,0.8078857521624525,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0429,28.61597007663019,64.68140172913722,0.19631806647562963,Controle,0.0,Nenhuma (dose zero)
S0430,400.4819268208381,137.57626280085665,0.901025730058279,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0431,463.8977150861402,69.32724811670977,0.08022790999871653,Controle,0.0,Nenhuma (dose zero)
S0432,386.05419955219025,141.7603832996146,0.8877651897347731,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0433,349.0603919893186,337.36827367463894,0.17538188005090735,Controle,0.0,Nenhuma (dose zero)
S0434,418.9901093276915,455.16345509262624,0.9169299898214951,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0435,20.07564977353321,101.26120396209298,0.11606199513575233,Controle,0.0,Nenhuma (dose zero)
S0436,100.8910553595277,271.0395174753596,0.1877470277151702,Controle,0.0,Nenhuma (dose zero)
S0437,62.46183965282154,350.69555062171617,0.2612000167415923,Controle,0.0,Nenhuma (dose zero)
S0438,252.26549509649325,476.46123424278284,0.8995347014013617,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0439,372.59406416442226,305.03024144358693,0.5115524539838415,Seca,16.155245398384153,Kribbella + Occallatibacter + Genus_004
S0440,315.0059222881994,127.55346551369034,0.1259009598558365,Controle,0.0,Nenhuma (dose zero)
S0441,425.5655498809675,312.7390784569681,0.7663146250147541,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0442,77.60649622054544,160.24558083900808,0.8986758232256513,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0443,367.31054596758077,488.0641953458539,0.5800308788713554,Seca,23.003087887135543,Kribbella + Occallatibacter + Genus_004
S0444,96.52074543445205,199.83806758181842,0.17550733281517392,Controle,0.0,Nenhuma (dose zero)
S0445,135.37937565890013,342.7138603805071,0.12387061376700723,Controle,0.0,Nenhuma (dose zero)
S0446,354.95234864065196,11.61379117337924,0.2381867853342271,Controle,0.0,Nenhuma (dose zero)
S0447,490.10239244934087,200.0307230673777,0.5476567246445018,Seca,19.76567246445018,Kribbella + Occallatibacter + Genus_004
S0448,305.7718029885348,437.5538066612558,0.0861793910602334,Controle,0.0,Nenhuma (dose zero)
S0449,27.250157495647798,305.11372221662293,0.7221083100992093,Seca,37.21083100992093,Kribbella + Occallatibacter + Genus_004
S0450,308.1544849637664,221.97144319798818,0.9045295153772283,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0451,21.175275790083546,467.968749717863,0.822536675073204,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0452,442.0728556834086,426.99218807361456,0.9375700176917838,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0453,354.7891425503104,161.10783691146912,0.9151193281676696,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0454,86.56392321125162,272.2742010206698,0.7762883460522667,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0455,45.86050291209903,244.91212804623135,0.7076189025888837,Seca,35.76189025888837,Kribbella + Occallatibacter + Genus_004
S0456,91.76661444015949,316.1012500574312,0.15948063877414975,Controle,0.0,Nenhuma (dose zero)
S0457,490.01358977709623,167.0556334793778,0.7873054321257249,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0458,229.28032122924492,122.10250038294413,0.06933755544947492,Controle,0.0,Nenhuma (dose zero)
S0459,392.040474170704,456.335917627768,0.7908170421927881,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0460,318.20417105388844,461.93724974925317,0.2589875579859713,Controle,0.0,Nenhuma (dose zero)
S0461,286.20657497931865,421.6614428809895,0.8022084096486757,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0462,72.56512733252485,489.10221538228063,0.03917157421239864,Controle,0.0,Nenhuma (dose zero)
S0463,473.0122267790475,372.4957628898443,0.6119820172826165,Seca,26.198201728261648,Kribbella + Occallatibacter + Genus_004
S0464,150.67131625735897,382.3336142809998,0.8524924830608442,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0465,289.00860790377106,381.29504598132036,0.8651244809189265,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0466,349.88797229453303,240.30381547115326,0.20366709181733555,Controle,0.0,Nenhuma (dose zero)
S0467,324.61657762265446,228.22609725713582,0.8889491928105181,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0468,470.29720484775925,120.11313807450158,0.9231778252502305,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0469,74.219494960029,322.40959717964523,0.09780720167222556,Controle,0.0,Nenhuma (dose zero)
S0470,254.17636922347103,144.66006805116726,0.12547076306715765,Controle,0.0,Nenhuma (dose zero)
S0471,202.01719537038298,128.9042048511772,0.08932779944326846,Controle,0.0,Nenhuma (dose zero)
S0472,237.08436474130906,292.9806870480274,0.16451514690707547,Controle,0.0,Nenhuma (dose zero)
S0473,59.60876309887231,204.99119411252158,0.12832534199074946,Controle,0.0,Nenhuma (dose zero)
S0474,67.04730493638267,109.4283043973161,0.9073499693391439,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0475,139.03777289062867,408.0280083764156,0.09062042766517386,Controle,0.0,Nenhuma (dose zero)
S0476,152.35230188041567,430.284959647188,0.6662779726985018,Seca,31.627797269850177,Kribbella + Occallatibacter + Genus_004
S0477,213.951606840675,83.84975983889048,0.15290173736826346,Controle,0.0,Nenhuma (dose zero)
S0478,305.49377351831413,3.7535163999999344,0.8822732944692482,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0479,317.3145587091315,168.06498426468687,0.8819966133736608,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0480,205.9054482927851,398.75541784037625,0.6740119835214258,Seca,32.40119835214258,Kribbella + Occallatibacter + Genus_004
S0481,204.39155471434856,419.58693311716223,0.18146438964465278,Controle,0.0,Nenhuma (dose zero)
S0482,108.81426334848099,69.16453505802461,0.7918962187493883,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0483,294.15312420450414,387.1679505915256,0.11621486184030878,Controle,0.0,Nenhuma (dose zero)
S0484,158.52045565861894,57.852083654714725,0.4009812996447257,Seca,5.0981299644725695,Kribbella + Occallatibacter + Genus_004
S0485,18.02991713868185,195.0312950782646,0.07640990569813633,Controle,0.0,Nenhuma (dose zero)
S0486,209.20002207843018,499.3047575059579,0.929487038766907,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0487,237.06633754508516,96.29541161545491,0.1290251427487192,Controle,0.0,Nenhuma (dose zero)
S0488,112.7964341021055,76.98179128881321,0.8801539918822127,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0489,286.22896656105786,211.40016627339676,0.1441875414015622,Controle,0.0,Nenhuma (dose zero)
S0490,282.88595021596046,309.8342629849307,0.7683710956488363,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0491,351.00109055518567,466.45039120662665,0.3746482223300628,Seca,2.464822233006281,Kribbella + Occallatibacter + Genus_004
S0492,323.974241100605,490.41057276651713,0.6113723180868414,Seca,26.13723180868415,Kribbella + Occallatibacter + Genus_004
S0493,326.21652826051576,34.82031829569732,0.8741100285626591,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0494,158.10707591202154,68.99875867395266,0.266546484202421,Controle,0.0,Nenhuma (dose zero)
S0495,393.71611099297695,395.3689869479969,0.42620454311687267,Seca,7.620454311687269,Kribbella + Occallatibacter + Genus_004
S0496,274.57219179983974,135.31607613543022,0.9266818232384544,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0497,215.70909758994506,442.4245297531803,0.15042265568396063,Controle,0.0,Nenhuma (dose zero)
S0498,313.00624047052855,331.72662861454336,0.858063685325655,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0499,180.32866722512713,55.92240119033859,0.9126552953436473,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0500,256.3696223033791,416.26464246200356,0.899398878918779,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0501,368.3528442411101,88.17819000403793,0.10697750799360789,Controle,0.0,Nenhuma (dose zero)
S0502,443.2014433618539,211.7476973398269,0.41908878112547915,Seca,6.908878112547917,Kribbella + Occallatibacter + Genus_004
S0503,460.5285986475958,276.092464279665,0.7550537563957337,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0504,251.8164625915496,250.38307454013915,0.11781716364763854,Controle,0.0,Nenhuma (dose zero)
S0505,260.1375573702845,343.0814578075752,0.24323404015989758,Controle,0.0,Nenhuma (dose zero)
S0506,399.93520538191825,326.3433674346276,0.8894048660357224,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0507,157.22534587210063,496.02100276402746,0.0921898844678508,Controle,0.0,Nenhuma (dose zero)
S0508,418.6911811725343,499.71095461209393,0.8787837209879358,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0509,247.07082325871173,258.22970131782046,0.9100572466284633,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0510,57.9283621676342,47.599543480432,0.1414280899772367,Controle,0.0,Nenhuma (dose zero)
S0511,36.02957353647185,363.9216494843592,0.8867894587344332,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0512,420.99660551973153,488.33203910829457,0.07465781173629679,Controle,0.0,Nenhuma (dose zero)
S0513,27.78395845343895,159.16319381451015,0.06410341523484864,Controle,0.0,Nenhuma (dose zero)
